league,season,team,game,date,round,day,venue,result,GF,GA,opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,time,match_report
,2018,Sweden,2018-03-24 Sweden-Chile,2018-03-24,Friendlies (M),Sat,Home,L,1,2,Chile,1,,,,,,0,0,18:00:00,/en/matches/a6d17bff/Sweden-Chile-March-24-2018-Friendlies-M
,2018,Sweden,2018-03-27 Romania-Sweden,2018-03-27,Friendlies (M),Tue,Away,L,0,1,Romania,0,,,,,,0,0,21:30:00,/en/matches/b4723101/Romania-Sweden-March-27-2018-Friendlies-M
,2018,Sweden,2018-06-02 Sweden-Denmark,2018-06-02,Friendlies (M),Sat,Home,D,0,0,Denmark,0,,,,,,0,0,19:45:00,/en/matches/033ac0d5/Sweden-Denmark-June-2-2018-Friendlies-M
,2018,Sweden,2018-06-09 Sweden-Peru,2018-06-09,Friendlies (M),Sat,Home,D,0,0,Peru,0,,,,,,0,0,19:15:00,/en/matches/c5420818/Sweden-Peru-June-9-2018-Friendlies-M
,2018,Sweden,2018-06-18 Korea Republic-Korea Republic,2018-06-18,Group stage,Mon,Neutral,W,1,0,Korea Republic,1,15,4,26.7,0.0,0.0,1,1,15:00:00,/en/matches/81558c33/Sweden-Korea-Republic-June-18-2018-World-Cup
,2018,Sweden,2018-06-23 Germany-Germany,2018-06-23,Group stage,Sat,Neutral,L,1,2,Germany,1,7,6,85.7,0.14,0.17,0,0,21:00:00,/en/matches/e9fc9e82/Germany-Sweden-June-23-2018-World-Cup
,2018,Sweden,2018-06-27 Mexico-Mexico,2018-06-27,Group stage,Wed,Neutral,W,3,0,Mexico,2,15,5,33.3,0.07,0.2,1,1,19:00:00,/en/matches/16d76ac5/Mexico-Sweden-June-27-2018-World-Cup
,2018,Sweden,2018-07-03 Switzerland-Switzerland,2018-07-03,Round of 16,Tue,Neutral,W,1,0,Switzerland,1,12,3,25.0,0.08,0.33,0,0,17:00:00,/en/matches/3e7c486b/Sweden-Switzerland-July-3-2018-World-Cup
,2018,Sweden,2018-07-07 England-England,2018-07-07,Quarter-finals,Sat,Neutral,L,0,2,England,0,6,3,50.0,0.0,0.0,0,0,18:00:00,/en/matches/c7b2bf0a/Sweden-England-July-7-2018-World-Cup
,2018,Sweden,2018-09-06 Austria-Sweden,2018-09-06,Friendlies (M),Thu,Away,L,0,2,Austria,0,,,,,,0,0,20:45:00,/en/matches/521b6620/Austria-Sweden-September-6-2018-Friendlies-M
,2018,Sweden,2018-10-16 Sweden-Slovakia,2018-10-16,Friendlies (M),Tue,Home,D,1,1,Slovakia,1,,,,,,0,0,20:45:00,/en/matches/8ce16400/Sweden-Slovakia-October-16-2018-Friendlies-M
,2018,Switzerland,2016-09-06 Switzerland-Portugal,2016-09-06,First round,Tue,Home,W,2,0,Portugal,2,,,,,,0,0,20:45:00,/en/matches/73c8b3b1/Switzerland-Portugal-September-6-2016-WCQ----UEFA-M
,2018,Switzerland,2016-10-07 Hungary-Switzerland,2016-10-07,First round,Fri,Away,W,3,2,Hungary,3,,,,,,0,0,20:45:00,/en/matches/b2452794/Hungary-Switzerland-October-7-2016-WCQ----UEFA-M
,2018,Switzerland,2016-10-10 Andorra-Switzerland,2016-10-10,First round,Mon,Away,W,2,1,Andorra,2,,,,,,1,1,20:45:00,/en/matches/a70fcf12/Andorra-Switzerland-October-10-2016-WCQ----UEFA-M
,2018,Switzerland,2016-11-13 Switzerland-Faroe Islands,2016-11-13,First round,Sun,Home,W,2,0,Faroe Islands,2,,,,,,0,0,18:00:00,/en/matches/298c7996/Switzerland-Faroe-Islands-November-13-2016-WCQ----UEFA-M
,2018,Switzerland,2017-03-25 Switzerland-Latvia,2017-03-25,First round,Sat,Home,W,1,0,Latvia,1,,,,,,0,0,18:00:00,/en/matches/a6f9827f/Switzerland-Latvia-March-25-2017-WCQ----UEFA-M
,2018,Switzerland,2017-06-09 Faroe Islands-Switzerland,2017-06-09,First round,Fri,Away,W,2,0,Faroe Islands,2,,,,,,0,0,19:45:00,/en/matches/f8b6665e/Faroe-Islands-Switzerland-June-9-2017-WCQ----UEFA-M
,2018,Switzerland,2017-08-31 Switzerland-Andorra,2017-08-31,First round,Thu,Home,W,3,0,Andorra,3,,,,,,0,0,20:45:00,/en/matches/d3a43287/Switzerland-Andorra-August-31-2017-WCQ----UEFA-M
,2018,Switzerland,2017-09-03 Latvia-Switzerland,2017-09-03,First round,Sun,Away,W,3,0,Latvia,2,,,,,,1,2,21:45:00,/en/matches/ba7b89dc/Latvia-Switzerland-September-3-2017-WCQ----UEFA-M
,2018,Switzerland,2017-10-07 Switzerland-Hungary,2017-10-07,First round,Sat,Home,W,5,2,Hungary,5,,,,,,0,0,20:45:00,/en/matches/16752974/Switzerland-Hungary-October-7-2017-WCQ----UEFA-M
,2018,Switzerland,2017-10-10 Portugal-Switzerland,2017-10-10,First round,Tue,Away,L,0,2,Portugal,0,,,,,,0,0,19:45:00,/en/matches/d93b8628/Portugal-Switzerland-October-10-2017-WCQ----UEFA-M
,2018,Switzerland,2017-11-09 Northern Ireland-Switzerland,2017-11-09,Second round,Thu,Away,W,1,0,Northern Ireland,1,,,,,,1,1,19:45:00,/en/matches/05162fc0/Northern-Ireland-Switzerland-November-9-2017-WCQ----UEFA-M
,2018,Switzerland,2017-11-12 Switzerland-Northern Ireland,2017-11-12,Second round,Sun,Home,D,0,0,Northern Ireland,0,,,,,,0,0,18:00:00,/en/matches/cb998db3/Switzerland-Northern-Ireland-November-12-2017-WCQ----UEFA-M
,2018,Switzerland,2018-03-23 Greece-Switzerland,2018-03-23,Friendlies (M),Fri,Away,W,1,0,Greece,1,,,,,,0,0,20:00:00,/en/matches/2e72f136/Greece-Switzerland-March-23-2018-Friendlies-M
,2018,Switzerland,2018-03-27 Switzerland-Panama,2018-03-27,Friendlies (M),Tue,Home,W,6,0,Panama,6,,,,,,1,1,19:00:00,/en/matches/66fca288/Switzerland-Panama-March-27-2018-Friendlies-M
,2018,Switzerland,2018-06-03 Spain-Switzerland,2018-06-03,Friendlies (M),Sun,Away,D,1,1,Spain,1,,,,,,0,0,21:00:00,/en/matches/304c5d37/Spain-Switzerland-June-3-2018-Friendlies-M
,2018,Switzerland,2018-06-08 Switzerland-Japan,2018-06-08,Friendlies (M),Fri,Home,W,2,0,Japan,2,,,,,,1,1,19:00:00,/en/matches/dd44b287/Switzerland-Japan-June-8-2018-Friendlies-M
,2018,Switzerland,2018-06-17 Brazil-Brazil,2018-06-17,Group stage,Sun,Neutral,D,1,1,Brazil,1,6,2,33.3,0.17,0.5,0,0,21:00:00,/en/matches/47906d9c/Brazil-Switzerland-June-17-2018-World-Cup
,2018,Switzerland,2018-06-22 Serbia-Serbia,2018-06-22,Group stage,Fri,Neutral,W,2,1,Serbia,2,20,5,25.0,0.1,0.4,0,0,20:00:00,/en/matches/c9743f21/Serbia-Switzerland-June-22-2018-World-Cup
,2018,Switzerland,2018-06-27 Costa Rica-Costa Rica,2018-06-27,Group stage,Wed,Neutral,D,2,2,Costa Rica,2,13,3,23.1,0.15,0.67,0,0,21:00:00,/en/matches/83e51111/Switzerland-Costa-Rica-June-27-2018-World-Cup
,2018,Switzerland,2018-07-03 Sweden-Sweden,2018-07-03,Round of 16,Tue,Neutral,L,0,1,Sweden,0,18,4,22.2,0.0,0.0,0,0,17:00:00,/en/matches/3e7c486b/Sweden-Switzerland-July-3-2018-World-Cup
,2018,Switzerland,2018-09-11 England-Switzerland,2018-09-11,Friendlies (M),Tue,Away,L,0,1,England,0,,,,,,0,0,20:00:00,/en/matches/65049ac4/England-Switzerland-September-11-2018-Friendlies-M
,2018,Switzerland,2018-11-14 Switzerland-Qatar,2018-11-14,Friendlies (M),Wed,Home,L,0,1,Qatar,0,,,,,,0,0,19:00:00,/en/matches/d6233685/Switzerland-Qatar-November-14-2018-Friendlies-M
,2018,Tunisia,2015-11-13 Mauritania-Tunisia,2015-11-13,Second round,Fri,Away,W,2,1,Mauritania,2,,,,,,0,0,17:00:00,/en/matches/3ac985f8/Mauritania-Tunisia-November-13-2015-WCQ----CAF-M
,2018,Tunisia,2015-11-17 Tunisia-Mauritania,2015-11-17,Second round,Tue,Home,W,2,1,Mauritania,2,,,,,,0,0,18:00:00,/en/matches/66e1f3a0/Tunisia-Mauritania-November-17-2015-WCQ----CAF-M
,2018,Tunisia,2016-10-09 Tunisia-Guinea,2016-10-09,Third round,Sun,Home,W,2,0,Guinea,2,,,,,,0,0,18:00:00,/en/matches/a2cd8eb1/Tunisia-Guinea-October-9-2016-WCQ----CAF-M
,2018,Tunisia,2016-11-11 Libya-Tunisia,2016-11-11,Third round,Fri,Away,W,1,0,Libya,1,,,,,,1,1,20:00:00,/en/matches/769af515/Libya-Tunisia-November-11-2016-WCQ----CAF-M
,2018,Tunisia,2017-09-01 Tunisia-Congo DR,2017-09-01,Third round,Fri,Home,W,2,1,Congo DR,2,,,,,,1,1,21:00:00,/en/matches/857cd68e/Tunisia-Congo-DR-September-1-2017-WCQ----CAF-M
,2018,Tunisia,2017-09-05 Congo DR-Tunisia,2017-09-05,Third round,Tue,Away,D,2,2,Congo DR,1,,,,,,0,0,18:30:00,/en/matches/2c47aff4/Congo-DR-Tunisia-September-5-2017-WCQ----CAF-M
,2018,Tunisia,2017-10-07 Guinea-Tunisia,2017-10-07,Third round,Sat,Away,W,4,1,Guinea,4,,,,,,0,0,17:00:00,/en/matches/2125af03/Guinea-Tunisia-October-7-2017-WCQ----CAF-M
,2018,Tunisia,2017-11-11 Tunisia-Libya,2017-11-11,Third round,Sat,Home,D,0,0,Libya,0,,,,,,0,0,18:30:00,/en/matches/4251030a/Tunisia-Libya-November-11-2017-WCQ----CAF-M
,2018,Tunisia,2018-03-23 Tunisia-IR Iran,2018-03-23,Friendlies (M),Fri,Home,W,1,0,IR Iran,0,,,,,,0,0,19:15:00,/en/matches/4ee7e2b1/Tunisia-IR-Iran-March-23-2018-Friendlies-M
,2018,Tunisia,2018-03-27 Tunisia-Costa Rica,2018-03-27,Friendlies (M),Tue,Home,W,1,0,Costa Rica,1,,,,,,0,0,20:00:00,/en/matches/5995a0a2/Tunisia-Costa-Rica-March-27-2018-Friendlies-M
,2018,Tunisia,2018-05-28 Portugal-Tunisia,2018-05-28,Friendlies (M),Mon,Away,D,2,2,Portugal,2,,,,,,0,0,19:45:00,/en/matches/2e6c929e/Portugal-Tunisia-May-28-2018-Friendlies-M
,2018,Tunisia,2018-06-01 Türkiye-Tunisia,2018-06-01,Friendlies (M),Fri,Away,D,2,2,Türkiye,2,,,,,,0,0,20:15:00,/en/matches/ee92f673/Turkiye-Tunisia-June-1-2018-Friendlies-M
,2018,Tunisia,2018-06-09 Spain-Tunisia,2018-06-09,Friendlies (M),Sat,Away,L,0,1,Spain,0,,,,,,0,0,21:45:00,/en/matches/ba0e4ffe/Spain-Tunisia-June-9-2018-Friendlies-M
,2018,Tunisia,2018-06-18 England-England,2018-06-18,Group stage,Mon,Neutral,L,1,2,England,1,6,1,16.7,0.0,0.0,1,1,21:00:00,/en/matches/3dbb130b/Tunisia-England-June-18-2018-World-Cup
,2018,Tunisia,2018-06-23 Belgium-Belgium,2018-06-23,Group stage,Sat,Neutral,L,2,5,Belgium,2,16,5,31.3,0.13,0.4,0,0,15:00:00,/en/matches/f9b97a12/Belgium-Tunisia-June-23-2018-World-Cup
,2018,Tunisia,2018-06-28 Panama-Panama,2018-06-28,Group stage,Thu,Neutral,W,2,1,Panama,2,14,6,42.9,0.14,0.33,0,0,21:00:00,/en/matches/545940e9/Panama-Tunisia-June-28-2018-World-Cup
,2018,Tunisia,2018-11-20 Tunisia-Morocco,2018-11-20,Friendlies (M),Tue,Home,L,0,1,Morocco,0,,,,,,0,0,18:00:00,/en/matches/6c3d23b4/Tunisia-Morocco-November-20-2018-Friendlies-M
,2018,Uruguay,2015-10-08 Bolivia-Uruguay,2015-10-08,WCQ — CONMEBOL (M),Thu,Away,W,2,0,Bolivia,2,,,,,,0,0,16:00:00,/en/matches/f70c62af/Bolivia-Uruguay-October-8-2015-WCQ----CONMEBOL-M
,2018,Uruguay,2015-10-13 Uruguay-Colombia,2015-10-13,WCQ — CONMEBOL (M),Tue,Home,W,3,0,Colombia,3,,,,,,0,0,20:00:00,/en/matches/278cc098/Uruguay-Colombia-October-13-2015-WCQ----CONMEBOL-M
,2018,Uruguay,2015-11-12 Ecuador-Uruguay,2015-11-12,WCQ — CONMEBOL (M),Thu,Away,L,1,2,Ecuador,1,,,,,,0,0,16:00:00,/en/matches/ebd97c12/Ecuador-Uruguay-November-12-2015-WCQ----CONMEBOL-M
,2018,Uruguay,2015-11-17 Uruguay-Chile,2015-11-17,WCQ — CONMEBOL (M),Tue,Home,W,3,0,Chile,3,,,,,,0,0,20:00:00,/en/matches/8c143664/Uruguay-Chile-November-17-2015-WCQ----CONMEBOL-M
,2018,Uruguay,2016-03-25 Brazil-Uruguay,2016-03-25,WCQ — CONMEBOL (M),Fri,Away,D,2,2,Brazil,2,,,,,,0,0,21:45:00,/en/matches/6d33daf1/Brazil-Uruguay-March-25-2016-WCQ----CONMEBOL-M
,2018,Uruguay,2016-03-29 Uruguay-Peru,2016-03-29,WCQ — CONMEBOL (M),Tue,Home,W,1,0,Peru,1,,,,,,0,0,20:00:00,/en/matches/e14480dc/Uruguay-Peru-March-29-2016-WCQ----CONMEBOL-M
,2018,Uruguay,2016-09-01 Argentina-Uruguay,2016-09-01,WCQ — CONMEBOL (M),Thu,Away,L,0,1,Argentina,0,,,,,,0,0,20:30:00,/en/matches/1d09fc05/Argentina-Uruguay-September-1-2016-WCQ----CONMEBOL-M
,2018,Uruguay,2016-09-06 Uruguay-Paraguay,2016-09-06,WCQ — CONMEBOL (M),Tue,Home,W,4,0,Paraguay,4,,,,,,1,1,20:00:00,/en/matches/b2a3abd1/Uruguay-Paraguay-September-6-2016-WCQ----CONMEBOL-M
,2018,Uruguay,2016-10-06 Uruguay-Venezuela,2016-10-06,WCQ — CONMEBOL (M),Thu,Home,W,3,0,Venezuela,3,,,,,,0,0,20:00:00,/en/matches/222541ce/Uruguay-Venezuela-October-6-2016-WCQ----CONMEBOL-M
,2018,Uruguay,2016-10-11 Colombia-Uruguay,2016-10-11,WCQ — CONMEBOL (M),Tue,Away,D,2,2,Colombia,2,,,,,,0,0,15:30:00,/en/matches/a4bb33a1/Colombia-Uruguay-October-11-2016-WCQ----CONMEBOL-M
,2018,Uruguay,2016-11-10 Uruguay-Ecuador,2016-11-10,WCQ — CONMEBOL (M),Thu,Home,W,2,1,Ecuador,2,,,,,,0,0,20:00:00,/en/matches/0adad0f8/Uruguay-Ecuador-November-10-2016-WCQ----CONMEBOL-M
,2018,Uruguay,2016-11-15 Chile-Uruguay,2016-11-15,WCQ — CONMEBOL (M),Tue,Away,L,1,3,Chile,1,,,,,,0,1,20:30:00,/en/matches/3041ce25/Chile-Uruguay-November-15-2016-WCQ----CONMEBOL-M
,2018,Uruguay,2017-03-23 Uruguay-Brazil,2017-03-23,WCQ — CONMEBOL (M),Thu,Home,L,1,4,Brazil,1,,,,,,1,1,20:00:00,/en/matches/11abe61a/Uruguay-Brazil-March-23-2017-WCQ----CONMEBOL-M
,2018,Uruguay,2017-03-28 Peru-Uruguay,2017-03-28,WCQ — CONMEBOL (M),Tue,Away,L,1,2,Peru,1,,,,,,0,0,21:15:00,/en/matches/0d83da33/Peru-Uruguay-March-28-2017-WCQ----CONMEBOL-M
,2018,Uruguay,2017-08-31 Uruguay-Argentina,2017-08-31,WCQ — CONMEBOL (M),Thu,Home,D,0,0,Argentina,0,,,,,,0,0,20:00:00,/en/matches/0e60f5fa/Uruguay-Argentina-August-31-2017-WCQ----CONMEBOL-M
,2018,Uruguay,2017-09-05 Paraguay-Uruguay,2017-09-05,WCQ — CONMEBOL (M),Tue,Away,W,2,1,Paraguay,1,,,,,,0,0,20:00:00,/en/matches/b0c3031e/Paraguay-Uruguay-September-5-2017-WCQ----CONMEBOL-M
,2018,Uruguay,2017-10-05 Venezuela-Uruguay,2017-10-05,WCQ — CONMEBOL (M),Thu,Away,D,0,0,Venezuela,0,,,,,,0,0,17:00:00,/en/matches/d4d4c44b/Venezuela-Uruguay-October-5-2017-WCQ----CONMEBOL-M
,2018,Uruguay,2017-10-10 Uruguay-Bolivia,2017-10-10,WCQ — CONMEBOL (M),Tue,Home,W,4,2,Bolivia,4,,,,,,0,0,20:30:00,/en/matches/64007683/Uruguay-Bolivia-October-10-2017-WCQ----CONMEBOL-M
,2018,Uruguay,2018-06-07 Uruguay-Uzbekistan,2018-06-07,Friendlies (M),Thu,Home,W,3,0,Uzbekistan,3,,,,,,1,1,20:10:00,/en/matches/807d8010/Uruguay-Uzbekistan-June-7-2018-Friendlies-M
,2018,Uruguay,2018-06-15 Egypt-Egypt,2018-06-15,Group stage,Fri,Neutral,W,1,0,Egypt,1,15,4,26.7,0.07,0.25,0,0,17:00:00,/en/matches/cea695e1/Egypt-Uruguay-June-15-2018-World-Cup
,2018,Uruguay,2018-06-20 Saudi Arabia-Saudi Arabia,2018-06-20,Group stage,Wed,Neutral,W,1,0,Saudi Arabia,1,13,3,23.1,0.08,0.33,0,0,18:00:00,/en/matches/958f044b/Uruguay-Saudi-Arabia-June-20-2018-World-Cup
,2018,Uruguay,2018-06-25 Russia-Russia,2018-06-25,Group stage,Mon,Neutral,W,3,0,Russia,2,16,7,43.8,0.13,0.29,0,0,18:00:00,/en/matches/f25fa045/Uruguay-Russia-June-25-2018-World-Cup
,2018,Uruguay,2018-06-30 Portugal-Portugal,2018-06-30,Round of 16,Sat,Neutral,W,2,1,Portugal,2,5,3,60.0,0.4,0.67,0,0,21:00:00,/en/matches/8c883b46/Uruguay-Portugal-June-30-2018-World-Cup
,2018,Uruguay,2018-07-06 France-France,2018-07-06,Quarter-finals,Fri,Neutral,L,0,2,France,0,11,4,36.4,0.0,0.0,0,0,17:00:00,/en/matches/7d3f9961/Uruguay-France-July-6-2018-World-Cup
,2018,Uruguay,2018-09-07 Mexico-Uruguay,2018-09-07,Friendlies (M),Fri,Away,W,4,1,Mexico,4,,,,,,1,1,21:08:00,/en/matches/3eacfde6/Mexico-Uruguay-September-7-2018-Friendlies-M
,2018,Uruguay,2018-10-12 Korea Republic-Uruguay,2018-10-12,Friendlies (M),Fri,Away,L,1,2,Korea Republic,1,,,,,,0,0,20:00:00,/en/matches/d4e62113/Korea-Republic-Uruguay-October-12-2018-Friendlies-M
,2018,Uruguay,2018-10-16 Japan-Uruguay,2018-10-16,Friendlies (M),Tue,Away,L,3,4,Japan,3,,,,,,0,0,19:35:00,/en/matches/1cb293d2/Japan-Uruguay-October-16-2018-Friendlies-M
,2018,Uruguay,2018-11-16 Brazil-Uruguay,2018-11-16,Friendlies (M),Fri,Away,L,0,1,Brazil,0,,,,,,0,0,20:00:00,/en/matches/cb1f2aa7/Brazil-Uruguay-November-16-2018-Friendlies-M
,2018,Uruguay,2018-11-20 France-Uruguay,2018-11-20,Friendlies (M),Tue,Away,L,0,1,France,0,,,,,,0,0,21:00:00,/en/matches/d6f036bc/France-Uruguay-November-20-2018-Friendlies-M
